data,tempo,Var[CONTAGI-spe],Var[CONTAGI-spe-lisc],Var[CONTAGI (previsione)],Var[CONTAGI (riduzione effetto vaccini)]
30/04/2021,486,194,164.285714285714,168.199999999997,230.300000000003
01/05/2021,487,122,159.571428571429,169.800000000003,234.600000000006
02/05/2021,488,102,152,165.100000000006,230
03/05/2021,489,132,148,159.899999999994,225.199999999997
04/05/2021,490,182,141.285714285714,153.699999999997,218.699999999997
05/05/2021,491,154,142.428571428571,147.400000000009,212.100000000006
06/05/2021,492,150,135.571428571429,141.5,205.899999999994
07/05/2021,493,147,132.714285714286,135.799999999988,199.900000000009
08/05/2021,494,130,121.285714285714,130.300000000003,194.199999999997
09/05/2021,495,54,113.428571428571,124.900000000009,188.399999999994
10/05/2021,496,112,108.285714285714,119.599999999991,182.600000000006
11/05/2021,497,102,98.1428571428571,114.300000000003,176.699999999997
12/05/2021,498,99,89.1428571428571,109.199999999997,170.899999999994
13/05/2021,499,114,89.7142857142857,104.100000000006,165.200000000012
14/05/2021,500,76,81,99.0999999999913,159.399999999994
15/05/2021,501,67,82.4285714285714,94.4000000000087,153.699999999997
16/05/2021,502,58,80.1428571428571,89.5999999999913,148.100000000006
17/05/2021,503,51,72.4285714285714,85.1000000000058,142.599999999991
18/05/2021,504,112,69.7142857142857,80.8000000000029,137
19/05/2021,505,83,67.1428571428571,76.5,131.700000000012
20/05/2021,506,60,63.8571428571429,72.3000000000029,126.399999999994
21/05/2021,507,57,60.5714285714286,68.5,121.300000000003
22/05/2021,508,49,53.8571428571429,64.5999999999913,116.300000000003
23/05/2021,509,35,46,61,111.399999999994
24/05/2021,510,28,43.4285714285714,57.4000000000087,106.600000000006
25/05/2021,511,65,40,54.0999999999913,102.099999999991
26/05/2021,512,28,37.5714285714286,50.9000000000087,97.6000000000058
27/05/2021,513,42,36.4285714285714,47.7999999999884,93.3000000000029
28/05/2021,514,33,36.4285714285714,45,89.0999999999913
29/05/2021,515,32,33.4285714285714,42.1000000000058,85
30/05/2021,516,27,31,39.5,81.1999999999971
31/05/2021,517,28,26.7142857142857,36.8999999999942,77.4000000000087
01/06/2021,518,44,29.1428571428571,34.6000000000058,73.8000000000029
02/06/2021,519,11,27.1428571428571,32.1000000000058,69.6999999999971
03/06/2021,520,12,26,29.8999999999942,66.3000000000029
04/06/2021,521,50,23.8571428571429,27.8999999999942,63.1999999999971
05/06/2021,522,18,22.5714285714286,26.1000000000058,60.1999999999971
06/06/2021,523,19,24,24.1999999999971,57.1999999999971
07/06/2021,524,13,23.7142857142857,22.6999999999971,54.5
08/06/2021,525,35,20,21,51.8000000000029
09/06/2021,526,21,18.2857142857143,19.6000000000058,49.3000000000029
10/06/2021,527,10,16.2857142857143,18.1999999999971,46.8999999999942
11/06/2021,528,24,16.2857142857143,16.9000000000087,44.6000000000058
12/06/2021,529,6,13.5714285714286,15.6999999999971,42.3999999999942
13/06/2021,530,5,12.5714285714286,14.5999999999913,40.3000000000029
14/06/2021,531,13,12.2857142857143,13.5,38.3000000000029
15/06/2021,532,16,10.1428571428571,12.6000000000058,36.5
16/06/2021,533,14,9.85714285714286,11.6000000000058,34.6999999999971
17/06/2021,534,8,11.7142857142857,10.7999999999884,33
18/06/2021,535,9,10.2857142857143,10,31.5
19/06/2021,536,4,9.14285714285714,9.20000000001164,29.8999999999942
20/06/2021,537,18,8,8.59999999999127,28.6000000000058
21/06/2021,538,3,7.14285714285714,8,27.1999999999971
22/06/2021,539,8,7,7.40000000000873,26
23/06/2021,540,6,8.14285714285714,6.79999999998836,24.8000000000029
24/06/2021,541,2,6,6.40000000000873,23.8000000000029
25/06/2021,542,8,6.14285714285714,6.30000000000291,23.3999999999942
26/06/2021,543,12,6,6.59999999999127,24
27/06/2021,544,3,6.14285714285714,7.30000000000291,25
28/06/2021,545,4,7.42857142857143,8,26.3000000000029
29/06/2021,546,7,8.42857142857143,8.89999999999418,27.8000000000029
30/06/2021,547,7,8.28571428571429,9.70000000001164,29.1999999999971
01/07/2021,548,11,8,10.5999999999913,30.5
02/07/2021,549,15,9.14285714285714,9.90000000000873,27.3000000000029
03/07/2021,550,11,11.2857142857143,10.7999999999884,28.8000000000029
04/07/2021,551,1,12,11.9000000000087,30.2999999999884
05/07/2021,552,12,12.7142857142857,13.1999999999971,32.2000000000116
06/07/2021,553,22,12.7142857142857,14.3999999999942,34.0999999999913
07/07/2021,554,12,13.1428571428571,16,36.1999999999971
08/07/2021,555,16,14.1428571428571,17.7000000000116,38.6000000000058
09/07/2021,556,15,17.4285714285714,19.6999999999971,41.3000000000029
10/07/2021,557,14,18.4285714285714,21.8999999999942,44.1999999999971
11/07/2021,558,8,22.8571428571429,24.5,47.6000000000058
12/07/2021,559,35,27,27.4000000000087,51.0999999999913
13/07/2021,560,29,33.7142857142857,30.6999999999971,55.1999999999971
14/07/2021,561,43,39.4285714285714,34.3999999999942,59.7000000000116
15/07/2021,562,45,43.5714285714286,38.6999999999971,64.5
16/07/2021,563,62,43.8571428571429,43.5,70
17/07/2021,564,54,51.4285714285714,48.7000000000116,75.7999999999884
18/07/2021,565,37,55.4285714285714,53.7999999999884,81
19/07/2021,566,37,66.4285714285714,58,85
20/07/2021,567,82,69.8571428571429,61.7000000000116,88.1000000000058
21/07/2021,568,71,73,65.2999999999884,91
22/07/2021,569,122,75.4285714285714,69.2000000000116,94.1000000000058
23/07/2021,570,86,83.4285714285714,73.3999999999942,97.5999999999913
24/07/2021,571,76,84,78.1999999999971,101.400000000009
25/07/2021,572,54,94,83.1999999999971,105.5
26/07/2021,573,93,90,88.4000000000087,109.699999999997
27/07/2021,574,86,100.857142857143,94.1999999999971,114.300000000003
28/07/2021,575,141,99.2857142857143,100,119
29/07/2021,576,94,104,106.399999999994,123.899999999994
30/07/2021,577,162,100.857142857143,113,129.300000000003
31/07/2021,578,65,106.142857142857,120,134.599999999991
01/08/2021,579,87,97.1428571428571,127.300000000003,140.400000000009
02/08/2021,580,71,109.571428571429,140.199999999997,152.300000000003
03/08/2021,581,123,105,142,152
04/08/2021,582,78,112.142857142857,140.800000000003,149
05/08/2021,583,181,110.714285714286,138.600000000006,144.699999999997
06/08/2021,584,130,109.142857142857,136.399999999994,140.699999999997
07/08/2021,585,115,104.285714285714,134.400000000009,137.100000000006
08/08/2021,586,77,115.714285714286,132.599999999991,133.699999999997
09/08/2021,587,60,101.857142857143,130.800000000003,130.699999999997
10/08/2021,588,89,95.8571428571429,129.100000000006,127.800000000003
11/08/2021,589,158,89.4285714285714,127.199999999997,124.800000000003
12/08/2021,590,84,87.8571428571429,125.300000000003,122
13/08/2021,591,88,88.8571428571429,123.299999999988,119.199999999997
14/08/2021,592,70,94.5714285714286,121.300000000003,116.5
15/08/2021,593,66,83.5714285714286,119.300000000003,114
16/08/2021,594,67,91.2857142857143,117.199999999997,111.399999999994
17/08/2021,595,129,90.8571428571429,115.199999999997,108.900000000009
18/08/2021,596,81,96.8571428571429,113.100000000006,106.699999999997
19/08/2021,597,138,93.2857142857143,111,104.300000000003
20/08/2021,598,85,94.2857142857143,108.899999999994,102.199999999997
21/08/2021,599,112,92.8571428571429,106.900000000009,100.099999999991
22/08/2021,600,41,99,104.800000000003,98
23/08/2021,601,74,96,102.799999999988,96.1000000000058
24/08/2021,602,119,98.1428571428571,100.700000000012,94.3000000000029
25/08/2021,603,124,96.1428571428571,98.6999999999971,92.3999999999942
26/08/2021,604,117,99.1428571428571,96.6999999999971,90.6999999999971
27/08/2021,605,100,97.5714285714286,94.6999999999971,89.1000000000058
28/08/2021,606,98,92.8571428571429,92.8000000000029,87.5
29/08/2021,607,62,92.5714285714286,91,86
30/08/2021,608,63,84.5714285714286,89,84.6000000000058
31/08/2021,609,86,82.7142857142857,87.1999999999971,83.2999999999884
01/09/2021,610,122,82.1428571428571,85.6000000000058,82.2000000000116
02/09/2021,611,61,82.4285714285714,88.8000000000029,85.7999999999884
03/09/2021,612,87,83.7142857142857,87,84.6000000000058
04/09/2021,613,94,85.8571428571429,85.1999999999971,83.3999999999942
05/09/2021,614,64,81.7142857142857,83.3000000000029,82.3000000000029
06/09/2021,615,72,82.5714285714286,80.7999999999884,80.5
07/09/2021,616,101,91.4285714285714,77.3000000000029,77.9000000000087
08/09/2021,617,93,87.1428571428571,73.3000000000029,74.6999999999971
09/09/2021,618,67,87.5714285714286,69.6999999999971,71.3999999999942
10/09/2021,619,149,81.7142857142857,66.6999999999971,68.3000000000029
11/09/2021,620,64,79,64.4000000000087,65.3999999999942
12/09/2021,621,67,75,62.5999999999913,62.8000000000029
13/09/2021,622,31,75.4285714285714,61,60.3000000000029
14/09/2021,623,82,64,59.6000000000058,58
15/09/2021,624,65,66.7142857142857,58.3000000000029,55.8999999999942
16/09/2021,625,70,62.8571428571429,57.1999999999971,53.8000000000029
17/09/2021,626,69,64.1428571428571,56.3000000000029,51.9000000000087
18/09/2021,627,83,61.5714285714286,55.3000000000029,50.0999999999913
19/09/2021,628,40,58.7142857142857,54.6999999999971,48.5
20/09/2021,629,40,58.7142857142857,54.1999999999971,46.8000000000029
21/09/2021,630,64,61,53.6999999999971,45.3000000000029
22/09/2021,631,45,54,53.4000000000087,43.8999999999942
23/09/2021,632,70,54.5714285714286,53.1999999999971,42.6000000000058
24/09/2021,633,85,55.2857142857143,53.3000000000029,41.5999999999913
25/09/2021,634,34,52.8571428571429,53.2999999999884,40.7000000000116
26/09/2021,635,44,58.2857142857143,53.5,39.8999999999942
27/09/2021,636,45,57.1428571428571,53.8000000000029,39.3000000000029
28/09/2021,637,47,55.8571428571429,54.3000000000029,38.5999999999913
29/09/2021,638,83,60.2857142857143,54.6999999999971,38.1000000000058
30/09/2021,639,62,63.1428571428571,55.3000000000029,37.6000000000058
01/10/2021,640,76,62.2857142857143,55.5,37.1999999999971
02/10/2021,641,65,61.4285714285714,55.1000000000058,36.8000000000029
03/10/2021,642,64,57.4285714285714,54.1999999999971,36.5999999999913
04/10/2021,643,39,60.7142857142857,53.1999999999971,36.3000000000029
05/10/2021,644,41,55.5714285714286,52.1999999999971,36.1000000000058
06/10/2021,645,55,52,51.5,35.8999999999942
07/10/2021,646,85,45.4285714285714,51,35.8999999999942
08/10/2021,647,40,44.4285714285714,50.4000000000087,35.9000000000087
09/10/2021,648,40,45,50.1999999999971,35.8999999999942
10/10/2021,649,18,44.2857142857143,49.8999999999942,35.9000000000087
11/10/2021,650,32,42.8571428571429,49.6999999999971,36.0999999999913
12/10/2021,651,45,44.8571428571429,49.7000000000116,36.3000000000029
13/10/2021,652,50,45.1428571428571,49.6999999999971,36.6000000000058
14/10/2021,653,75,48.7142857142857,49.8000000000029,36.7999999999884
15/10/2021,654,54,49.7142857142857,50.0999999999913,37.2000000000116
16/10/2021,655,42,52.5714285714286,50.4000000000087,37.5999999999913
17/10/2021,656,43,54.2857142857143,50.7999999999884,38.1000000000058
18/10/2021,657,39,55.7142857142857,51.4000000000087,38.6999999999971
19/10/2021,658,65,60.7142857142857,51.8999999999942,39.1999999999971
20/10/2021,659,62,65.7142857142857,52.6999999999971,39.9000000000087
21/10/2021,660,85,67.7142857142857,53.6000000000058,40.5999999999913
22/10/2021,661,89,73.4285714285714,54.5,41.4000000000087
23/10/2021,662,77,79.7142857142857,55.5,42.3999999999942
24/10/2021,663,57,79.4285714285714,56.8000000000029,43.1999999999971
25/10/2021,664,79,79.7142857142857,58.0999999999913,44.3000000000029
26/10/2021,665,109,81,59.5,45.3999999999942
27/10/2021,666,60,82.5714285714286,61.1000000000058,46.7000000000116
28/10/2021,667,87,84.8571428571429,62.8000000000029,47.8999999999942
29/10/2021,668,98,84.4285714285714,64.8000000000029,49.3000000000029
30/10/2021,669,88,78.2857142857143,66.7999999999884,50.8999999999942
31/10/2021,670,73,84.8571428571429,69.1000000000058,52.4000000000087
01/11/2021,671,76,94,71.6000000000058,54.2999999999884
02/11/2021,672,66,98.5714285714286,77.3999999999942,58.5
03/11/2021,673,106,105.714285714286,80.3000000000029,60.5
04/11/2021,674,151,104,83.5999999999913,62.8000000000029
05/11/2021,675,130,100.571428571429,87.1000000000058,65.1000000000058
06/11/2021,676,138,108.571428571429,90.8000000000029,67.6999999999971
07/11/2021,677,61,109.571428571429,95,70.3000000000029
08/11/2021,678,52,106.428571428571,99.3999999999942,73.3000000000029
09/11/2021,679,122,113.285714285714,104.199999999997,76.2999999999884
10/11/2021,680,113,114.714285714286,109.300000000003,79.6000000000058
11/11/2021,681,129,120.142857142857,114.900000000009,83.1000000000058
12/11/2021,682,178,135.571428571429,120.899999999994,86.8999999999942
13/11/2021,683,148,142.142857142857,127.5,90.8999999999942
14/11/2021,684,99,148.857142857143,134.5,95.2000000000116
15/11/2021,685,160,151.857142857143,142.199999999997,99.6999999999971
16/11/2021,686,168,154.714285714286,150.300000000003,104.5
17/11/2021,687,160,165.857142857143,159.300000000003,109.800000000003
18/11/2021,688,150,176.714285714286,168.699999999997,115.299999999988
19/11/2021,689,198,176.428571428571,179.100000000006,121.300000000003
20/11/2021,690,226,196.428571428571,190.299999999988,127.5
21/11/2021,691,175,218.285714285714,202.300000000003,134.400000000009
22/11/2021,692,158,232.285714285714,214.699999999997,141.899999999994
23/11/2021,693,308,250,225.400000000009,149
24/11/2021,694,313,266.142857142857,232.699999999997,157
25/11/2021,695,248,276.428571428571,237.399999999994,167
26/11/2021,696,322,278.857142857143,241.200000000012,175
27/11/2021,697,339,281.428571428571,245.399999999994,186
28/11/2021,698,247,287.428571428571,250.399999999994,197
29/11/2021,699,175,307.714285714286,255.900000000009,208
30/11/2021,700,326,310.428571428571,261.899999999994,220
01/12/2021,701,355,320.142857142857,269.900000000009,235
02/12/2021,702,390,314.714285714286,314.899999999994,283
03/12/2021,703,341,323.857142857143,322.899999999994,301
04/12/2021,704,407,321.428571428571,331.100000000006,318
05/12/2021,705,209,336.857142857143,339.399999999994,338
06/12/2021,706,239,323.285714285714,347.600000000006,358
07/12/2021,707,309,334.714285714286,355.800000000003,379
08/12/2021,708,463,337,364.199999999997,402
09/12/2021,709,295,346.857142857143,373,427
10/12/2021,710,421,371.428571428571,381.800000000003,452
11/12/2021,711,423,400,390.899999999994,479
12/12/2021,712,278,403.285714285714,400.300000000003,507
13/12/2021,713,411,439.285714285714,410,537
14/12/2021,714,509,462,420,569
15/12/2021,715,486,461.428571428571,430,602
16/12/2021,716,547,470.142857142857,441,637
17/12/2021,717,580,448.571428571429,451,673
18/12/2021,718,419,473.142857142857,465,712
19/12/2021,719,339,519,486,752
20/12/2021,720,260,563.142857142857,520,796
21/12/2021,721,681,643.857142857143,566,842
22/12/2021,722,807,679,619,892
23/12/2021,723,856,657.857142857143,677,948
24/12/2021,724,1145,705.714285714286,744,1009
25/12/2021,725,665,868.142857142857,820,1080
26/12/2021,726,191,1101.28571428571,913,1166
27/12/2021,727,595,1412.85714285714,1028,1271
28/12/2021,728,1818,1630.71428571429,1178,1406
29/12/2021,729,2439,1723.85714285714,1377,1583
30/12/2021,730,3037,1908.28571428571,1651,1820
31/12/2021,731,2670,2321.28571428571,1995,2111
01/01/2022,732,1317,2643.57142857143,2346,2402
02/01/2022,733,1482,2843.42857142857,3680,3699
03/01/2022,734,3486,2707.14285714286,3665,3649
04/01/2022,735,4074,3023,3573,3540
05/01/2022,736,3838,3337.28571428571,3498,3460
06/01/2022,737,2083,3436.28571428571,3475,3436
07/01/2022,738,4881,3569.14285714286,3500,3464
08/01/2022,739,3517,3479.57142857143,3554,3524
09/01/2022,740,2175,3430.85714285714,3622,3603
10/01/2022,741,4416,3729.57142857143,3690,3688
11/01/2022,742,3447,3564.85714285714,3754,3773
12/01/2022,743,3497,3562.14285714286,3806,3851
13/01/2022,744,4174,3551.14285714286,3844,3917
14/01/2022,745,3728,3461.42857142857,3861,3969
15/01/2022,746,3498,3465,3856,4000
16/01/2022,747,2098,3516.57142857143,3827,4012
17/01/2022,748,3788,3475.71428571429,3772,4002
18/01/2022,749,3472,3505.42857142857,3691,3972
19/01/2022,750,3858,3517.42857142857,3585,3915
20/01/2022,751,3888,3643.28571428571,3457,3832
21/01/2022,752,3936,3622.57142857143,3309,3720
22/01/2022,753,3582,3617.71428571429,3144,3585
23/01/2022,754,2979,3551.57142857143,2974,3435
24/01/2022,755,3643,3514.85714285714,2826,3306
25/01/2022,756,3438,3402.71428571429,2717,3219
26/01/2022,757,3395,3211.42857142857,2630,3151
27/01/2022,758,3631,2962.71428571429,2541,3075
28/01/2022,759,3151,2755.14285714286,2434,2971
29/01/2022,760,2243,2572.14285714286,2308,2839
30/01/2022,761,1238,2412.42857142857,2167,2683
31/01/2022,762,2190,2113.28571428571,2019,2514
01/02/2022,763,2157,1874.57142857143,1895,2371
02/02/2022,764,2277,1778.42857142857,2365,2970
03/02/2022,765,1537,1686.71428571429,2158,2719
04/02/2022,766,1480,1585,1958,2474
05/02/2022,767,1570,1479.71428571429,1767,2236
06/02/2022,768,596,1333,1587,2012
07/02/2022,769,1478,1274.71428571429,1418,1800
08/02/2022,770,1420,1205.14285714286,1263,1604
09/02/2022,771,1250,1084.28571428571,1119,1424
10/02/2022,772,1129,1057.85714285714,990,1260
11/02/2022,773,993,967.571428571429,872,1111
12/02/2022,774,724,891.571428571429,771,985
13/02/2022,775,411,838.142857142857,705,901
14/02/2022,776,846,764.857142857143,681,871
15/02/2022,777,888,719.428571428571,684,876
16/02/2022,778,876,700.142857142857,694,890
17/02/2022,779,616,678.857142857143,699,897
18/02/2022,780,675,667.428571428571,697,895
19/02/2022,781,589,637.714285714286,690,886
20/02/2022,782,262,603.142857142857,679,872
21/02/2022,783,766,606.857142857143,666,855
22/02/2022,784,680,587.571428571429,651,836
23/02/2022,785,634,566.428571428571,635,814
24/02/2022,786,642,563.142857142857,617,790
25/02/2022,787,540,550.142857142857,600,767
