data,tempo_dati,CONTAGI-spe,CONTAGI-spe-lisc,T-spe,H-spe, (RQ+RC)-spe,G-spe,D-spe,Var[CONTAGI-spe],Var[CONTAGI-spe-lisc],Var[T-spe],Var[H-spe],Var[ (RQ+RC)-spe],Var[G-spe],Var[D-spe],  ,t,tempo_sim,C,RT, RH, RQ, RC, GR, GO, D,CONTAGI (previsione),T (previsione),H (previsione),(RQ+RC) (previsione),GR (previsione),D (previsione),Var[CONTAGI (previsione)],Var[T (previsione)],Var[H (previsione)],Var[(RQ+RC) (previsione)],Var[GR (previsione)],Var[D (previsione)]
18/05/2020,139,4496,4493.57142857143,49,386,,2473,597,11,11.5714285714286,-3,-14,0,22,10,,4.45833,48.45833,0.00831571,0.000735948,0.00479817,0.00232422,0.000457364,0,0.0478153,0,0.00831571,0.000735948,0.00479817,0.002781584,0.00E+00,0.00E+00, , , , , , 
19/05/2020,140,4502,4505.57142857143,46,346,,2516,600,6,12,-3,-40,0,43,3,,4.5,48.5,0.00886333,0.000784418,0.00511416,0.00247727,0.000487483,0,0.0509642,0,0.00886333,0.000784418,0.00511416,0.002964753,0.00E+00,0.00E+00, , , , , , 
20/05/2020,141,4512,4517.14285714286,43,363,,2558,603,10,11.5714285714286,-3,17,0,42,3,,4.54167,48.54167,0.00943219,0.000834768,0.0054424,0.00263625,0.000518771,0,0.0542351,0,0.00943219,0.000834768,0.0054424,0.003155021,0.00E+00,0.00E+00, , , , , , 
21/05/2020,142,4528,4528.71428571429,42,357,,2606,606,16,11.5714285714286,-1,-6,0,48,3,,4.58333,48.58333,0.0100223,0.000887004,0.00578292,0.00280118,0.000551228,0,0.0576284,0,0.0100223,0.000887004,0.00578292,0.003352408,0.00E+00,0.00E+00, , , , , , 
22/05/2020,143,4544,4539.14285714286,37,347,,2673,610,16,10.4285714285714,-5,-10,0,67,4,,4.625,48.625,0.0106338,0.000941128,0.00613573,0.00297204,0.000584857,0,0.0611441,0,0.0106338,0.000941128,0.00613573,0.003556897,0.00E+00,0.00E+00, , , , , , 
23/05/2020,144,4553,4549.42857142857,35,349,,2708,613,9,10.2857142857143,-2,2,0,35,3,,4.66667,48.66667,0.0112665,0.000997139,0.00650083,0.00314884,0.000619656,0,0.0647822,0,0.0112665,0.000997139,0.00650083,0.003768496,0.00E+00,0.00E+00, , , , , , 
24/05/2020,145,4566,4562.42857142857,35,353,,2764,618,13,13,0,4,0,56,5,,4.70833,48.70833,0.0119204,0.00105504,0.00687819,0.00333157,0.000655623,0,0.0685424,0,0.0119204,0.00105504,0.00687819,0.003987193,0.00E+00,0.00E+00, , , , , , 
25/05/2020,146,4569,4574.28571428572,30,349,,2785,624,3,11.8571428571429,-5,-4,0,21,6,,4.75,48.75,0.0125956,0.00111482,0.00726779,0.0035202,0.000692756,0,0.0724245,0,0.0125956,0.00111482,0.00726779,0.004212956,0.00E+00,0.00E+00, , , , , , 
26/05/2020,147,4574,4585.28571428572,29,320,,2827,624,5,11,-1,-29,0,42,0,,4.79167,48.79167,0.0132918,0.00117648,0.00766959,0.00371471,0.000731051,0,0.076428,0,0.0132918,0.00117648,0.00766959,0.004445761,0.00E+00,0.00E+00, , , , , , 
27/05/2020,148,4603,4595.42857142857,30,315,,2869,625,29,10.1428571428571,1,-5,0,42,1,,4.83333,48.83333,0.0140091,0.00124,0.00808352,0.00391507,0.000770501,0,0.0805523,0,0.0140091,0.00124,0.00808352,0.004685571,0.00E+00,0.00E+00, , , , , , 
28/05/2020,149,4611,4604.85714285714,28,303,,2966,629,8,9.42857142857143,-2,-12,0,97,4,,4.875,48.875,0.0147473,0.0013054,0.00850954,0.00412124,0.0008111,0,0.0847968,0,0.0147473,0.0013054,0.00850954,0.00493234,0.00E+00,0.00E+00, , , , , , 
29/05/2020,150,4621,4614.14285714286,27,308,,3057,630,10,9.28571428571429,-1,5,0,91,1,,4.91667,48.91667,0.0155062,0.00137265,0.00894756,0.00433316,0.000852841,0,0.0891607,0,0.0155062,0.00137265,0.00894756,0.005186001,0.00E+00,0.00E+00, , , , , , 
30/05/2020,151,4624,4623,25,303,,3096,633,3,8.85714285714286,-2,-5,0,39,3,,4.95833,48.95833,0.0162858,0.00144174,0.0093975,0.00455081,0.000895717,0,0.0936431,0,0.0162858,0.00144174,0.0093975,0.005446527,0.00E+00,0.00E+00, , , , , , 
31/05/2020,152,4632,4627.85714285714,25,302,,3177,637,8,4.85714285714286,0,-1,0,81,4,,5,49,0.0170858,0.00151267,0.00985928,0.00477411,0.000939718,0,0.0982432,0,0.0170858,0.00151267,0.00985928,0.005713828,0.00E+00,0.00E+00,0.01343372,0.001189461,0.00775203,0.004492203,0,0
01/06/2020,153,4634,4632,19,286,,3192,644,2,4.14285714285714,-6,-16,0,15,7,,5.04167,49.04167,0.0179061,0.00158542,0.0103328,0.00500301,0.000984835,0,0.10296,0,0.0179061,0.00158542,0.0103328,0.005987845,0.00E+00,0.00E+00, , , , , , 
02/06/2020,154,4636,4634.85714285714,20,283,,3211,645,2,2.85714285714286,1,-3,0,19,1,,5.08333,49.08333,0.0187465,0.00165999,0.010818,0.00523746,0.00103106,0,0.107792,0,0.0187465,0.00165999,0.010818,0.00626852,0.00E+00,0.00E+00, , , , , , 
03/06/2020,155,4637,4637.71428571429,18,276,,3226,650,1,2.85714285714286,-2,-7,0,15,5,,5.125,49.125,0.0196068,0.00173636,0.0113147,0.00547738,0.00107838,0,0.112739,0,0.0196068,0.00173636,0.0113147,0.00655576,0.00E+00,0.00E+00, , , , , , 
04/06/2020,156,4640,4639.71428571429,15,273,,3281,653,3,2,-3,-3,0,55,3,,5.16667,49.16667,0.0204869,0.00181452,0.0118229,0.00572271,0.00112678,0,0.1178,0,0.0204869,0.00181452,0.0118229,0.00684949,0.00E+00,0.00E+00, , , , , , 
05/06/2020,157,4641,4642,11,265,,3355,655,1,2.28571428571429,-4,-8,0,74,2,,5.20833,49.20833,0.0213866,0.00189447,0.0123425,0.00597337,0.00117626,0,0.122973,0,0.0213866,0.00189447,0.0123425,0.00714963,0.00E+00,0.00E+00, , , , , , 
06/06/2020,158,4644,4645.28571428571,12,264,,3385,656,3,3.28571428571429,1,-1,0,30,1,,5.25,49.25,0.0223055,0.00197619,0.0128732,0.0062293,0.0012268,0,0.128257,0,0.0223055,0.00197619,0.0128732,0.0074561,0.00E+00,0.00E+00, , , , , , 
07/06/2020,159,4646,4649.28571428572,13,266,,3429,658,2,4,1,2,0,44,2,,5.29167,49.29167,0.0232437,0.00205968,0.0134152,0.00649042,0.0012784,0,0.133651,0,0.0232437,0.00205968,0.0134152,0.00776882,0.00E+00,0.00E+00, , , , , , 
08/06/2020,160,4650,4654.85714285714,13,157,,3436,659,4,5.57142857142857,0,-109,0,7,1,,5.33333,49.33333,0.0242008,0.00214492,0.0139682,0.00675666,0.00133104,0,0.139155,0,0.0242008,0.00214492,0.0139682,0.0080877,0.00E+00,0.00E+00, , , , , , 
09/06/2020,161,4659,4662.14285714286,12,155,,3468,661,9,7.28571428571429,-1,-2,0,32,2,,5.375,49.375,0.0251767,0.00223191,0.0145321,0.00702794,0.00138472,0,0.144766,0,0.0251767,0.00223191,0.0145321,0.00841266,0.00E+00,0.00E+00, , , , , , 
10/06/2020,162,4665,4669.71428571429,13,149,,3492,662,6,7.57142857142857,1,-6,0,24,1,,5.41667,49.41667,0.0261711,0.00232064,0.0151069,0.00730418,0.00143941,0,0.150484,0,0.0261711,0.00232064,0.0151069,0.00874359,0.00E+00,0.00E+00, , , , , , 
11/06/2020,163,4679,4677.42857142857,13,137,,3519,664,14,7.71428571428571,0,-12,0,27,2,,5.45833,49.45833,0.027184,0.00241112,0.0156925,0.00758531,0.00149512,0,0.156308,0,0.027184,0.00241112,0.0156925,0.00908043,0.00E+00,0.00E+00, , , , , , 
12/06/2020,164,4692,4684.71428571429,13,121,,3548,666,13,7.28571428571429,0,-16,0,29,2,,5.5,49.5,0.0282152,0.00250333,0.0162888,0.00787125,0.00155183,0,0.162237,0,0.0282152,0.00250333,0.0162888,0.00942308,0.00E+00,0.00E+00, , , , , , 
13/06/2020,165,4697,4693,13,114,,3581,667,5,8.28571428571429,0,-7,0,33,1,,5.54167,49.54167,0.0292644,0.00259727,0.0168956,0.00816194,0.00160954,0,0.16827,0,0.0292644,0.00259727,0.0168956,0.00977148,0.00E+00,0.00E+00, , , , , , 
14/06/2020,166,4700,4701.57142857143,13,114,,3611,667,3,8.57142857142857,0,0,0,30,0,,5.58333,49.58333,0.0303315,0.00269295,0.0175131,0.00845728,0.00166824,0,0.174406,0,0.0303315,0.00269295,0.0175131,0.01012552,0.00E+00,0.00E+00, , , , , , 
15/06/2020,167,4701,4709.71428571429,10,115,,3612,670,1,8.14285714285714,-3,1,0,1,3,,5.625,49.625,0.0314165,0.00279036,0.018141,0.00875722,0.00172791,0,0.180645,0,0.0314165,0.00279036,0.018141,0.01048513,0.00E+00,0.00E+00, , , , , , 
16/06/2020,168,4717,4718,10,111,,3641,671,16,8.28571428571429,0,-4,0,29,1,,5.66667,49.66667,0.0325191,0.00288952,0.0187794,0.00906168,0.00178855,0,0.186985,0,0.0325191,0.00288952,0.0187794,0.01085023,0.00E+00,0.00E+00, , , , , , 
17/06/2020,169,4725,4727.14285714286,10,106,,3675,675,8,9.14285714285714,0,-5,0,34,4,,5.70833,49.70833,0.0336393,0.00299042,0.0194281,0.00937059,0.00185016,0,0.193426,0,0.0336393,0.00299042,0.0194281,0.01122075,0.00E+00,0.00E+00, , , , , , 
18/06/2020,170,4736,4736.85714285714,11,102,,3690,679,11,9.71428571428571,1,-4,0,15,4,,5.75,49.75,0.0347769,0.00309308,0.0200873,0.00968388,0.00191273,0,0.199967,0,0.0347769,0.00309308,0.0200873,0.01159661,0.00E+00,0.00E+00, , , , , , 
19/06/2020,171,4750,4747,10,97,,3718,679,14,10.1428571428571,-1,-5,0,28,0,,5.79167,49.79167,0.035932,0.00319749,0.0207567,0.0100015,0.00197626,0,0.206609,0,0.035932,0.00319749,0.0207567,0.01197776,0.00E+00,0.00E+00, , , , , , 
20/06/2020,172,4761,4757.28571428571,11,90,,3733,679,11,10.2857142857143,1,-7,0,15,0,,5.83333,49.83333,0.0371043,0.00330368,0.0214365,0.0103234,0.00204073,0,0.21335,0,0.0371043,0.00330368,0.0214365,0.01236413,0.00E+00,0.00E+00, , , , , , 
21/06/2020,173,4768,4775.57142857143,12,89,,3741,680,7,18.2857142857143,1,-1,0,8,1,,5.875,49.875,0.0382938,0.00341166,0.0221265,0.0106494,0.00210616,0,0.220189,0,0.0382938,0.00341166,0.0221265,0.01275556,0.00E+00,0.00E+00, , , , , , 
22/06/2020,174,4772,4795.71428571429,9,83,,3747,680,4,20.1428571428571,-3,-6,0,6,0,,5.91667,49.91667,0.0395006,0.00352145,0.0228269,0.0109797,0.00217253,0,0.227128,0,0.0395006,0.00352145,0.0228269,0.01315223,0.00E+00,0.00E+00, , , , , , 
23/06/2020,175,4789,4814.28571428572,9,83,,3763,683,17,18.5714285714286,0,0,0,16,3,,5.95833,49.95833,0.0407245,0.00363305,0.0235376,0.011314,0.00223985,0,0.234166,0,0.0407245,0.00363305,0.0235376,0.01355385,0.00E+00,0.00E+00, , , , , , 
24/06/2020,176,4853,4832.57142857143,11,70,,3786,688,64,18.2857142857143,2,-13,0,23,5,,6,50,0.0419656,0.0037465,0.0242587,0.0116523,0.00230811,0,0.241302,0,0.0419656,0.0037465,0.0242587,0.01396041,0.00E+00,0.00E+00,0.0248798,0.00223383,0.01439942,0.008246582,0,0
25/06/2020,177,4877,4850.85714285714,9,69,,3804,690,24,18.2857142857143,-2,-1,0,18,2,,6.04167,50.04167,0.0432239,0.0038618,0.0249901,0.0119947,0.00237732,0,0.248538,0,0.0432239,0.0038618,0.0249901,0.01437202,0.00E+00,0.00E+00, , , , , , 
26/06/2020,178,4880,4869,12,67,,3814,691,3,18.1428571428571,3,-2,0,10,1,,6.08333,50.08333,0.0444994,0.003979,0.025732,0.012341,0.00244747,0,0.255872,0,0.0444994,0.003979,0.025732,0.01478847,0.00E+00,0.00E+00, , , , , , 
27/06/2020,179,4889,4886.57142857143,13,66,,3830,692,9,17.5714285714286,1,-1,0,16,1,,6.125,50.125,0.0457922,0.0040981,0.0264843,0.0126912,0.00251857,0,0.263305,0,0.0457922,0.0040981,0.0264843,0.01520977,0.00E+00,0.00E+00, , , , , , 
28/06/2020,180,4896,4896.85714285714,14,66,,3830,694,7,10.2857142857143,1,0,0,0,2,,6.16667,50.16667,0.0471022,0.00421914,0.0272472,0.0130452,0.00259062,0,0.270838,0,0.0471022,0.00421914,0.0272472,0.01563582,0.00E+00,0.00E+00, , , , , , 
29/06/2020,181,4899,4906.42857142857,11,66,,3834,694,3,9.57142857142857,-3,0,0,4,0,,6.20833,50.20833,0.0484297,0.00434216,0.0280207,0.0134031,0.00266363,0,0.278471,0,0.0484297,0.00434216,0.0280207,0.01606673,0.00E+00,0.00E+00, , , , , , 
30/06/2020,182,4912,4917.42857142857,15,67,,3845,694,13,11,4,1,0,11,0,,6.25,50.25,0.0497746,0.00446717,0.0288049,0.0137649,0.0027376,0,0.286204,0,0.0497746,0.00446717,0.0288049,0.0165025,0.00E+00,0.00E+00, , , , , , 
01/07/2020,183,4925,4928.71428571429,11,62,,3851,694,13,11.2857142857143,-4,-5,0,6,0,,6.29167,50.29167,0.0511371,0.00459421,0.0295999,0.0141304,0.00281254,0,0.294038,0,0.0511371,0.00459421,0.0295999,0.01694294,0.00E+00,0.00E+00, , , , , , 
02/07/2020,184,4944,4939.85714285714,11,62,,3861,694,19,11.1428571428571,0,0,0,10,0,,6.33333,50.33333,0.0525172,0.00472333,0.0304058,0.0144996,0.00288845,0,0.301974,0,0.0525172,0.00472333,0.0304058,0.01738805,0.00E+00,0.00E+00, , , , , , 
03/07/2020,185,4957,4951.42857142857,9,59,,3874,696,13,11.5714285714286,-2,-3,0,13,2,,6.375,50.375,0.0539152,0.00485454,0.0312228,0.0148726,0.00296534,0,0.310013,0,0.0539152,0.00485454,0.0312228,0.01783794,0.00E+00,0.00E+00, , , , , , 
04/07/2020,186,4968,4964.85714285714,9,60,,3880,696,11,13.4285714285714,0,1,0,6,0,,6.41667,50.41667,0.0553312,0.0049879,0.0320508,0.0152493,0.00304322,0,0.318155,0,0.0553312,0.0049879,0.0320508,0.01829252,0.00E+00,0.00E+00, , , , , , 
05/07/2020,187,4974,4978.71428571429,10,62,,3888,696,6,13.8571428571429,1,2,0,8,0,,6.45833,50.45833,0.0567654,0.00512344,0.0328901,0.0156298,0.0031221,0,0.326401,0,0.0567654,0.00512344,0.0328901,0.0187519,0.00E+00,0.00E+00, , , , , , 
06/07/2020,188,4980,4995.42857142857,9,60,,3890,696,6,16.7142857142857,-1,-2,0,2,0,,6.5,50.5,0.0582178,0.0052612,0.0337408,0.0160139,0.00320198,0,0.334753,0,0.0582178,0.0052612,0.0337408,0.01921588,0.00E+00,0.00E+00, , , , , , 
07/07/2020,189,5006,5013.14285714286,9,62,,3911,696,26,17.7142857142857,0,2,0,21,0,,6.54167,50.54167,0.0596888,0.00540122,0.034603,0.0164017,0.00328288,0,0.343211,4.30694E-20,0.0596888,0.00540122,0.034603,0.01968458,0.00E+00,4.31E-20, , , , , , 
08/07/2020,190,5022,5030.42857142857,9,58,,3936,696,16,17.2857142857143,0,-4,0,25,0,,6.58333,50.58333,0.0611785,0.00554355,0.0354769,0.0167932,0.00336482,0,0.351776,1.27816E-18,0.0611785,0.00554355,0.0354769,0.02015802,0.00E+00,1.28E-18, , , , , , 
09/07/2020,191,5061,5047.28571428571,6,58,,3940,696,39,16.8571428571429,-3,0,0,4,0,,6.625,50.625,0.0626871,0.00568823,0.0363626,0.0171884,0.00344779,0,0.360451,1.2468E-17,0.0626871,0.00568823,0.0363626,0.02063619,0.00E+00,1.25E-17, , , , , , 
10/07/2020,192,5081,5063.42857142857,6,57,,3957,696,20,16.1428571428571,0,-1,0,17,0,,6.66667,50.66667,0.0642148,0.00583531,0.0372604,0.0175873,0.00353181,0,0.369235,7.35561E-17,0.0642148,0.00583531,0.0372604,0.02111911,0.00E+00,7.36E-17, , , , , , 
11/07/2020,193,5089,5077.14285714286,6,58,,3978,696,8,13.7142857142857,0,1,0,21,0,,6.70833,50.70833,0.0657619,0.00598482,0.0381703,0.0179899,0.00361691,0,0.378131,3.21652E-16,0.0657619,0.00598482,0.0381703,0.02160681,0.00E+00,3.22E-16, , , , , , 
12/07/2020,194,5092,5090.71428571429,6,58,,3983,696,3,13.5714285714286,0,0,0,5,0,,6.75,50.75,0.0673287,0.00613683,0.0390926,0.0183962,0.00370308,0,0.38714,1.14954E-15,0.0673287,0.00613683,0.0390926,0.02209928,0.00E+00,1.15E-15, , , , , , 
13/07/2020,195,5093,5101.42857142857,6,56,,3986,696,1,10.7142857142857,0,-2,0,3,0,,6.79167,50.79167,0.0689153,0.00629137,0.0400274,0.0188062,0.00379034,0,0.396263,3.54862E-15,0.0689153,0.00629137,0.0400274,0.02259654,0.00E+00,3.55E-15, , , , , , 
14/07/2020,196,5102,5109.71428571429,7,53,,3991,696,9,8.28571428571429,1,-3,0,5,0,,6.83333,50.83333,0.070522,0.00644849,0.0409749,0.0192199,0.00387871,0,0.405501,9.79428E-15,0.070522,0.00644849,0.0409749,0.02309861,0.00E+00,9.79E-15, , , , , , 
15/07/2020,197,5117,5117.85714285714,7,50,,4006,696,15,8.14285714285714,0,-3,0,15,0,,6.875,50.875,0.0721491,0.00660825,0.0419353,0.0196374,0.0039682,0,0.414857,2.47309E-14,0.0721491,0.00660825,0.0419353,0.0236056,0.00E+00,2.47E-14, , , , , , 
16/07/2020,198,5136,5126.42857142857,6,53,,4023,697,19,8.57142857142857,-1,3,0,17,1,,6.91667,50.91667,0.0737969,0.00677068,0.0429088,0.0200586,0.00405883,0,0.424332,5.80533E-14,0.0737969,0.00677068,0.0429088,0.02411743,0.00E+00,5.81E-14, , , , , , 
17/07/2020,199,5139,5136.14285714286,10,59,,4031,698,3,9.71428571428571,4,6,0,8,1,,6.95833,50.95833,0.0754656,0.00693585,0.0438956,0.0204836,0.00415061,0,0.433927,1.28171E-13,0.0754656,0.00693585,0.0438956,0.02463421,0.00E+00,1.28E-13, , , , , , 
18/07/2020,200,5146,5147.71428571429,7,54,,4054,698,7,11.5714285714286,-3,-5,0,23,0,,7,51,0.0771555,0.00710379,0.0448958,0.0209124,0.00424355,0,0.443644,2.68482E-13,0.0771555,0.00710379,0.0448958,0.02515595,0.00E+00,2.68E-13,0.0351899,0.00335729,0.0206371,0.01119554,0,2.68482E-13
19/07/2020,201,5152,5159.85714285714,9,58,,4059,699,6,12.1428571428571,2,4,0,5,1,,7.04167,51.04167,0.078867,0.00727456,0.0459098,0.021345,0.00433768,0,0.453485,5.37182E-13,0.078867,0.00727456,0.0459098,0.02568268,0.00E+00,5.37E-13, , , , , , 
20/07/2020,202,5161,5170.28571428572,10,55,,4065,699,9,10.4285714285714,1,-3,0,6,0,,7.08333,51.08333,0.0806002,0.00744821,0.0469376,0.0217814,0.00443301,0,0.463451,1.03209E-12,0.0806002,0.00744821,0.0469376,0.02621441,0.00E+00,1.03E-12, , , , , , 
21/07/2020,203,5183,5181.28571428572,14,58,,4073,699,22,11,4,3,0,8,0,,7.125,51.125,0.0823555,0.00762479,0.0479794,0.0222217,0.00452955,0,0.473544,1.91237E-12,0.0823555,0.00762479,0.0479794,0.02675125,0.00E+00,1.91E-12, , , , , , 
22/07/2020,204,5202,5194.71428571429,12,61,,4084,699,19,13.4285714285714,-2,3,0,11,0,,7.16667,51.16667,0.0841332,0.00780434,0.0490356,0.0226659,0.00462733,0,0.483766,3.42948E-12,0.0841332,0.00780434,0.0490356,0.02729323,0.00E+00,3.43E-12, , , , , , 
23/07/2020,205,5209,5207.85714285714,12,56,,4099,700,7,13.1428571428571,0,-5,0,15,1,,7.20833,51.20833,0.0859335,0.00798692,0.0501062,0.0231141,0.00472634,0,0.494118,5.97014E-12,0.0859335,0.00798692,0.0501062,0.02784044,0.00E+00,5.97E-12, , , , , , 
24/07/2020,206,5216,5219.85714285714,13,57,,4112,700,7,12,1,1,0,13,0,,7.25,51.25,0.0877568,0.00817256,0.0511915,0.0235662,0.00482663,0,0.504602,1.01147E-11,0.0877568,0.00817256,0.0511915,0.02839283,0.00E+00,1.01E-11, , , , , , 
25/07/2020,207,5240,5230.28571428571,14,56,,4136,700,24,10.4285714285714,1,-1,0,24,0,,7.29167,51.29167,0.0896034,0.00836133,0.0522916,0.0240222,0.00492819,0,0.515219,1.6715E-11,0.0896034,0.00836133,0.0522916,0.02895039,0.00E+00,1.67E-11, , , , , , 
26/07/2020,208,5244,5239.14285714286,15,58,,4150,700,4,8.85714285714286,1,2,0,14,0,,7.33333,51.33333,0.0914735,0.00855327,0.0534068,0.0244823,0.00503104,0,0.525972,2.69953E-11,0.0914735,0.00855327,0.0534068,0.02951334,0.00E+00,2.70E-11, , , , , , 
27/07/2020,209,5245,5248.14285714286,14,55,,4151,701,1,9,-1,-3,0,1,1,,7.375,51.375,0.0933674,0.00874842,0.0545373,0.0249464,0.00513521,0,0.536862,4.26833E-11,0.0933674,0.00874842,0.0545373,0.03008161,0.00E+00,4.27E-11, , , , , , 
28/07/2020,210,5256,5258.57142857143,13,54,,4163,701,11,10.4285714285714,-1,-1,0,12,0,,7.41667,51.41667,0.0952854,0.00894682,0.0556833,0.0254146,0.0052407,0,0.547891,6.61746E-11,0.0952854,0.00894682,0.0556833,0.0306553,0.00E+00,6.62E-11, , , , , , 
29/07/2020,211,5264,5267.28571428571,12,54,,4175,702,8,8.71428571428571,-1,0,0,12,1,,7.45833,51.45833,0.0972279,0.00914854,0.0568449,0.025887,0.00534753,0,0.55906,1.00739E-10,0.0972279,0.00914854,0.0568449,0.03123453,0.00E+00,1.01E-10, , , , , , 
30/07/2020,212,5272,5277.42857142857,9,56,,4181,702,8,10.1428571428571,-3,2,0,6,0,,7.5,51.5,0.099195,0.0093536,0.0580223,0.0263634,0.00545573,0,0.570371,1.50778E-10,0.099195,0.0093536,0.0580223,0.03181913,0.00E+00,1.51E-10, , , , , , 
31/07/2020,213,5289,5287.85714285714,10,58,,4191,702,17,10.4285714285714,1,2,0,10,0,,7.54167,51.54167,0.101187,0.00956206,0.0592157,0.0268441,0.00556529,0,0.581826,2.22133E-10,0.101187,0.00956206,0.0592157,0.03240939,0.00E+00,2.22E-10, , , , , , 
01/08/2020,214,5301,5298.14285714286,11,57,,4214,702,12,10.2857142857143,1,-1,0,23,0,,7.58333,51.58333,0.103205,0.00977396,0.0604254,0.0273289,0.00567625,0,0.593426,3.22469E-10,0.103205,0.00977396,0.0604254,0.03300515,0.00E+00,3.22E-10, , , , , , 
02/08/2020,215,5315,5308,13,55,,4228,702,14,9.85714285714286,2,-2,0,14,0,,7.625,51.625,0.105247,0.00998934,0.0616515,0.027818,0.00578861,0,0.605173,4.6173E-10,0.105247,0.00998934,0.0616515,0.03360661,0.00E+00,4.62E-10, , , , , , 
03/08/2020,216,5318,5317.42857142857,12,55,,4234,702,3,9.42857142857143,-1,0,0,6,0,,7.66667,51.66667,0.107316,0.0102082,0.0628942,0.0283114,0.00590239,0,0.617068,6.52686E-10,0.107316,0.0102082,0.0628942,0.03421379,0.00E+00,6.53E-10, , , , , , 
04/08/2020,217,5328,5326.42857142857,12,55,,4244,703,10,9,0,0,0,10,1,,7.70833,51.70833,0.109411,0.0104307,0.0641536,0.0288091,0.00601761,0,0.629113,9.11586E-10,0.109411,0.0104307,0.0641536,0.03482671,0.00E+00,9.12E-10, , , , , , 
05/08/2020,218,5333,5336.85714285714,12,54,,4254,704,5,10.4285714285714,0,-1,0,10,1,,7.75,51.75,0.111532,0.0106568,0.06543,0.0293112,0.00613427,0,0.64131,1.25892E-09,0.111532,0.0106568,0.06543,0.03544547,0.00E+00,1.26E-09, , , , , , 
06/08/2020,219,5338,5346.28571428572,10,51,,4283,705,5,9.42857142857143,-2,-3,0,29,1,,7.79167,51.79167,0.11368,0.0108865,0.0667236,0.0298176,0.0062524,0,0.65366,1.72033E-09,0.11368,0.0108865,0.0667236,0.03607,0.00E+00,1.72E-09, , , , , , 
07/08/2020,220,5352,5356.71428571429,10,49,,4301,705,14,10.4285714285714,0,-2,0,18,0,,7.83333,51.83333,0.115855,0.0111199,0.0680344,0.0303285,0.00637202,0,0.666165,2.32767E-09,0.115855,0.0111199,0.0680344,0.03670052,0.00E+00,2.33E-09, , , , , , 
08/08/2020,221,5374,5367.42857142857,11,50,,4319,705,22,10.7142857142857,1,1,0,18,0,,7.875,51.875,0.118057,0.011357,0.0693628,0.0308439,0.00649312,0,0.678827,3.12022E-09,0.118057,0.011357,0.0693628,0.03733702,0.00E+00,3.12E-09, , , , , , 
09/08/2020,222,5381,5379.71428571429,11,49,,4319,705,7,12.2857142857143,0,-1,0,0,0,,7.91667,51.91667,0.120286,0.0115979,0.0707088,0.0313638,0.00661574,0,0.691646,4.14612E-09,0.120286,0.0115979,0.0707088,0.03797954,0.00E+00,4.15E-09, , , , , , 
10/08/2020,223,5391,5393,11,51,,4324,705,10,13.2857142857143,0,2,0,5,0,,7.95833,51.95833,0.122543,0.0118426,0.0720726,0.0318883,0.00673989,0,0.704625,5.46399E-09,0.122543,0.0118426,0.0720726,0.03862819,0.00E+00,5.46E-09, , , , , , 
11/08/2020,224,5403,5405.57142857143,10,52,,4347,705,12,12.5714285714286,-1,1,0,23,0,,8,52,0.124829,0.0120911,0.0734545,0.0324174,0.00686557,0,0.717765,7.14486E-09,0.124829,0.0120911,0.0734545,0.03928297,0.00E+00,7.14E-09,0.0476735,0.00498731,0.0285587,0.01412702,0,7.144591518E-09
12/08/2020,225,5419,5416.28571428571,9,51,,4369,705,16,10.7142857142857,-1,-1,0,22,0,,8.04167,52.04167,0.127142,0.0123436,0.0748546,0.0329512,0.00699282,0,0.731068,9.27423E-09,0.127142,0.0123436,0.0748546,0.03994402,0.00E+00,9.27E-09, , , , , , 
13/08/2020,226,5431,5426.71428571429,11,50,,4381,706,12,10.4285714285714,2,-1,0,12,1,,8.08333,52.08333,0.129484,0.0125999,0.0762731,0.0334896,0.00712164,0,0.744535,1.19546E-08,0.129484,0.0125999,0.0762731,0.04061124,0.00E+00,1.20E-08, , , , , , 
14/08/2020,227,5440,5436.28571428572,13,51,,4394,706,9,9.57142857142857,2,1,0,13,0,,8.125,52.125,0.131855,0.0128602,0.0777102,0.0340329,0.00725205,0,0.758168,1.5308E-08,0.131855,0.0128602,0.0777102,0.04128495,0.00E+00,1.53E-08, , , , , , 
15/08/2020,228,5449,5446.57142857143,14,52,,4412,706,9,10.2857142857143,1,1,0,18,0,,8.16667,52.16667,0.134256,0.0131246,0.0791661,0.0345809,0.00738406,0,0.77197,1.94794E-08,0.134256,0.0131246,0.0791661,0.04196496,0.00E+00,1.95E-08, , , , , , 
16/08/2020,229,5454,5456.42857142857,9,54,,4416,706,5,9.85714285714286,-5,2,0,4,0,,8.20833,52.20833,0.136685,0.0133929,0.0806409,0.0351339,0.0075177,0,0.785941,2.46399E-08,0.136685,0.0133929,0.0806409,0.0426516,0.00E+00,2.46E-08, , , , , , 
17/08/2020,230,5458,5466.85714285714,12,50,,4417,706,4,10.4285714285714,3,-4,0,1,0,,8.25,52.25,0.139145,0.0136654,0.0821349,0.0356918,0.00765298,0,0.800084,3.09907E-08,0.139145,0.0136654,0.0821349,0.04334478,0.00E+00,3.10E-08, , , , , , 
18/08/2020,231,5475,5479.71428571429,11,48,,4436,707,17,12.8571428571429,-1,-2,0,19,1,,8.29167,52.29167,0.141635,0.013942,0.0836483,0.0362547,0.00778992,0,0.814401,3.87671E-08,0.141635,0.013942,0.0836483,0.04404462,0.00E+00,3.88E-08, , , , , , 
