DATA_USCITA,ALTRO,DEGENZA CHIR GENERALE NO COVID,DEGENZA CHIR SPECIALISTICA NO COVID,DEGENZA COVID BASSA INTENSITA,DEGENZA MED GENERALE NO COVID,DEGENZA MED SPECIALISTICA NO COVID,DEGENZA ORDINARIA COVID,EMERGENZA-URGENZA,ORTOPEDIA,SOSPETTI COVID,SUB INTENSIVA COVID,SUB INTENSIVA NO COVID,TERAPIA INTENSIVA COVID,TERAPIA INTENSIVA NO COVID
2022-05-10,36.0,42.0,96.0,0.0,86.0,62.0,14.0,24.0,12.0,0.0,0.0,20.0,3.0,46.0
2022-05-11,37.0,40.0,110.0,0.0,88.0,73.0,7.0,15.0,8.0,0.0,0.0,15.0,0.0,40.0
2022-05-12,36.0,42.0,105.0,1.0,70.0,74.0,13.0,17.0,11.0,0.0,1.0,14.0,0.0,28.0
2022-05-13,32.0,36.0,123.0,1.0,87.0,80.0,16.0,18.0,14.0,0.0,0.0,18.0,0.0,41.0
2022-05-14,25.0,34.0,86.0,1.0,46.0,37.0,5.0,13.0,11.0,1.0,0.0,11.0,0.0,16.0
2022-05-15,15.0,17.0,36.0,0.0,23.0,19.0,9.0,13.0,0.0,0.0,2.0,5.0,0.0,12.0
2022-05-16,35.0,37.0,83.0,0.0,85.0,55.0,10.0,13.0,11.0,0.0,2.0,13.0,1.0,38.0
2022-05-17,25.0,33.0,91.0,2.0,77.0,60.0,13.0,11.0,14.0,0.0,0.0,11.0,3.0,27.0
2022-05-18,36.0,38.0,111.0,1.0,94.0,74.0,13.0,13.0,14.0,0.0,0.0,18.0,0.0,31.0
2022-05-19,46.0,40.0,107.0,0.0,82.0,64.0,10.0,11.0,10.0,0.0,1.0,12.0,0.0,30.0
2022-05-20,31.0,47.0,114.0,0.0,82.0,81.0,11.0,18.0,18.0,0.0,0.0,22.0,1.0,42.0
2022-05-21,35.0,33.0,81.0,0.0,61.0,47.0,4.0,15.0,6.0,0.0,0.0,6.0,0.0,16.0
2022-05-22,7.0,16.0,53.0,0.0,16.0,17.0,6.0,16.0,0.0,0.0,0.0,7.0,2.0,12.0
2022-05-23,32.0,23.0,84.0,0.0,81.0,68.0,12.0,16.0,12.0,0.0,1.0,14.0,1.0,30.0
2022-05-24,26.0,37.0,93.0,1.0,84.0,77.0,8.0,21.0,7.0,0.0,0.0,16.0,0.0,43.0
2022-05-25,34.0,37.0,128.0,0.0,87.0,69.0,9.0,16.0,12.0,0.0,0.0,18.0,0.0,39.0
2022-05-26,39.0,45.0,122.0,0.0,93.0,75.0,5.0,19.0,12.0,0.0,0.0,11.0,0.0,29.0
2022-05-27,30.0,37.0,124.0,0.0,90.0,83.0,14.0,12.0,13.0,0.0,0.0,20.0,0.0,37.0
2022-05-28,33.0,18.0,68.0,0.0,63.0,34.0,9.0,10.0,11.0,0.0,0.0,13.0,0.0,14.0
2022-05-29,13.0,15.0,48.0,0.0,12.0,20.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,7.0
2022-05-30,36.0,20.0,78.0,0.0,84.0,58.0,10.0,14.0,15.0,1.0,0.0,15.0,2.0,24.0
2022-05-31,28.0,37.0,92.0,0.0,65.0,67.0,17.0,17.0,7.0,0.0,0.0,15.0,0.0,32.0
2022-06-01,44.0,41.0,110.0,0.0,112.0,97.0,10.0,21.0,14.0,0.0,0.0,13.0,0.0,35.0
2022-06-02,24.0,28.0,70.0,0.0,28.0,33.0,2.0,8.0,1.0,0.0,0.0,3.0,0.0,13.0
2022-06-03,41.0,31.0,93.0,0.0,103.0,72.0,8.0,17.0,19.0,0.0,0.0,17.0,1.0,34.0
2022-06-04,24.0,26.0,79.0,0.0,52.0,38.0,6.0,22.0,10.0,0.0,1.0,11.0,0.0,22.0
2022-06-05,13.0,18.0,38.0,0.0,13.0,22.0,2.0,8.0,2.0,1.0,0.0,1.0,0.0,9.0
2022-06-06,25.0,31.0,93.0,0.0,89.0,53.0,9.0,21.0,18.0,0.0,0.0,13.0,1.0,31.0
2022-06-07,24.0,38.0,104.0,0.0,87.0,61.0,6.0,12.0,9.0,0.0,0.0,15.0,1.0,29.0
2022-06-08,37.0,44.0,101.0,0.0,101.0,68.0,6.0,13.0,6.0,2.0,0.0,14.0,1.0,33.0
2022-06-09,54.0,50.0,112.0,0.0,87.0,69.0,8.0,11.0,8.0,0.0,0.0,16.0,0.0,38.0
2022-06-10,23.0,39.0,109.0,0.0,85.0,78.0,4.0,19.0,12.0,0.0,0.0,17.0,1.0,45.0
2022-06-11,38.0,28.0,89.0,0.0,76.0,44.0,2.0,13.0,11.0,0.0,0.0,9.0,0.0,14.0
2022-06-12,9.0,17.0,51.0,0.0,8.0,23.0,3.0,6.0,1.0,0.0,0.0,5.0,0.0,9.0
2022-06-13,41.0,30.0,95.0,0.0,78.0,47.0,9.0,18.0,15.0,0.0,0.0,14.0,2.0,31.0
2022-06-14,31.0,42.0,92.0,0.0,86.0,61.0,7.0,11.0,19.0,0.0,0.0,16.0,0.0,31.0
2022-06-15,38.0,50.0,104.0,0.0,86.0,65.0,8.0,17.0,10.0,0.0,0.0,13.0,0.0,36.0
2022-06-16,26.0,35.0,114.0,0.0,90.0,74.0,5.0,21.0,5.0,0.0,0.0,15.0,1.0,41.0
2022-06-17,40.0,38.0,119.0,0.0,112.0,74.0,8.0,10.0,13.0,0.0,0.0,20.0,2.0,36.0
2022-06-18,35.0,24.0,95.0,0.0,63.0,45.0,2.0,13.0,7.0,0.0,0.0,9.0,0.0,21.0
2022-06-19,13.0,17.0,39.0,0.0,16.0,30.0,4.0,10.0,0.0,1.0,0.0,5.0,0.0,8.0
2022-06-20,37.0,29.0,82.0,0.0,62.0,77.0,8.0,17.0,19.0,0.0,0.0,14.0,2.0,39.0
2022-06-21,33.0,33.0,93.0,0.0,100.0,53.0,4.0,14.0,13.0,0.0,0.0,14.0,0.0,33.0
2022-06-22,44.0,39.0,102.0,0.0,92.0,67.0,3.0,18.0,9.0,1.0,0.0,10.0,5.0,40.0
2022-06-23,36.0,39.0,118.0,0.0,92.0,55.0,6.0,15.0,8.0,0.0,0.0,14.0,1.0,38.0
2022-06-24,47.0,41.0,137.0,0.0,102.0,73.0,7.0,13.0,7.0,0.0,0.0,11.0,1.0,36.0
2022-06-25,41.0,25.0,79.0,0.0,63.0,42.0,3.0,10.0,9.0,0.0,0.0,8.0,0.0,15.0
2022-06-26,24.0,13.0,28.0,0.0,16.0,17.0,3.0,14.0,0.0,0.0,0.0,7.0,1.0,10.0
2022-06-27,28.0,32.0,82.0,0.0,84.0,52.0,7.0,14.0,12.0,0.0,0.0,8.0,0.0,29.0
2022-06-28,22.0,45.0,80.0,0.0,89.0,51.0,7.0,10.0,11.0,0.0,0.0,19.0,2.0,35.0
2022-06-29,39.0,44.0,93.0,0.0,81.0,68.0,4.0,18.0,14.0,0.0,0.0,11.0,3.0,33.0
2022-06-30,35.0,36.0,118.0,0.0,81.0,59.0,20.0,9.0,14.0,0.0,0.0,19.0,1.0,36.0
2022-07-01,37.0,35.0,117.0,0.0,102.0,77.0,5.0,13.0,8.0,0.0,0.0,12.0,2.0,36.0
2022-07-02,37.0,29.0,84.0,0.0,58.0,43.0,1.0,12.0,7.0,0.0,0.0,6.0,2.0,18.0
2022-07-03,14.0,12.0,51.0,0.0,18.0,24.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,11.0
2022-07-04,24.0,29.0,78.0,0.0,83.0,61.0,2.0,13.0,10.0,0.0,1.0,12.0,1.0,39.0
2022-07-05,30.0,41.0,105.0,0.0,92.0,56.0,4.0,16.0,12.0,0.0,0.0,11.0,1.0,37.0
2022-07-06,49.0,43.0,91.0,0.0,94.0,72.0,7.0,15.0,8.0,1.0,0.0,12.0,1.0,31.0
2022-07-07,32.0,39.0,85.0,0.0,99.0,62.0,2.0,11.0,11.0,1.0,0.0,11.0,1.0,26.0
2022-07-08,50.0,32.0,128.0,0.0,95.0,89.0,3.0,16.0,11.0,0.0,0.0,17.0,1.0,35.0
2022-07-09,34.0,30.0,82.0,0.0,62.0,36.0,2.0,16.0,6.0,0.0,0.0,6.0,0.0,10.0
2022-07-10,11.0,21.0,41.0,0.0,18.0,24.0,3.0,7.0,0.0,0.0,1.0,5.0,1.0,15.0
2022-07-11,31.0,35.0,73.0,0.0,56.0,48.0,2.0,15.0,9.0,1.0,0.0,10.0,0.0,33.0
2022-07-12,25.0,35.0,93.0,0.0,79.0,49.0,7.0,11.0,17.0,0.0,2.0,17.0,1.0,34.0
2022-07-13,24.0,39.0,96.0,0.0,77.0,78.0,6.0,10.0,7.0,0.0,2.0,13.0,2.0,29.0
2022-07-14,30.0,35.0,93.0,0.0,76.0,50.0,7.0,12.0,12.0,0.0,1.0,10.0,1.0,31.0
2022-07-15,36.0,33.0,107.0,0.0,102.0,72.0,13.0,21.0,9.0,0.0,0.0,19.0,1.0,36.0
2022-07-16,22.0,11.0,75.0,0.0,62.0,36.0,8.0,11.0,8.0,0.0,0.0,9.0,1.0,18.0
2022-07-17,12.0,11.0,36.0,0.0,24.0,21.0,6.0,6.0,1.0,0.0,1.0,3.0,1.0,9.0
2022-07-18,18.0,31.0,75.0,0.0,69.0,52.0,11.0,18.0,14.0,0.0,0.0,13.0,1.0,26.0
2022-07-19,23.0,33.0,61.0,0.0,93.0,54.0,12.0,13.0,15.0,0.0,2.0,13.0,1.0,25.0
2022-07-20,35.0,44.0,86.0,0.0,79.0,69.0,7.0,14.0,7.0,0.0,0.0,16.0,3.0,24.0
2022-07-21,28.0,25.0,86.0,0.0,77.0,65.0,9.0,18.0,10.0,0.0,1.0,13.0,1.0,29.0
2022-07-22,35.0,29.0,73.0,0.0,88.0,65.0,8.0,9.0,12.0,1.0,1.0,15.0,0.0,23.0
2022-07-23,21.0,15.0,65.0,0.0,57.0,48.0,8.0,15.0,8.0,0.0,1.0,10.0,2.0,19.0
2022-07-24,17.0,11.0,29.0,0.0,19.0,15.0,4.0,8.0,1.0,0.0,0.0,2.0,0.0,13.0
2022-07-25,36.0,17.0,71.0,0.0,77.0,56.0,12.0,14.0,6.0,0.0,0.0,16.0,0.0,26.0
2022-07-26,20.0,21.0,65.0,0.0,91.0,50.0,11.0,13.0,4.0,1.0,1.0,9.0,1.0,23.0
2022-07-27,40.0,28.0,63.0,0.0,92.0,60.0,12.0,15.0,6.0,0.0,0.0,7.0,2.0,14.0
2022-07-28,34.0,29.0,62.0,0.0,83.0,66.0,10.0,9.0,4.0,0.0,0.0,13.0,1.0,19.0
2022-07-29,34.0,27.0,80.0,0.0,80.0,78.0,8.0,19.0,9.0,0.0,1.0,14.0,3.0,24.0
2022-07-30,33.0,23.0,63.0,0.0,63.0,32.0,9.0,16.0,6.0,0.0,0.0,7.0,0.0,16.0
2022-07-31,11.0,10.0,30.0,0.0,14.0,9.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,13.0
2022-08-01,38.0,24.0,55.0,0.0,74.0,42.0,9.0,12.0,6.0,0.0,0.0,10.0,0.0,21.0
2022-08-02,26.0,16.0,56.0,0.0,87.0,42.0,10.0,12.0,6.0,0.0,0.0,12.0,1.0,27.0
2022-08-03,27.0,17.0,70.0,0.0,88.0,58.0,24.0,11.0,6.0,0.0,0.0,12.0,2.0,21.0
2022-08-04,24.0,33.0,53.0,0.0,89.0,39.0,11.0,20.0,6.0,0.0,0.0,16.0,1.0,25.0
2022-08-05,25.0,19.0,77.0,0.0,104.0,60.0,12.0,17.0,7.0,0.0,4.0,15.0,3.0,30.0
2022-08-06,30.0,9.0,48.0,0.0,53.0,36.0,4.0,13.0,4.0,0.0,1.0,3.0,1.0,10.0
2022-08-07,12.0,19.0,23.0,0.0,15.0,18.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,10.0
2022-08-08,31.0,16.0,58.0,0.0,75.0,53.0,6.0,9.0,8.0,0.0,1.0,6.0,2.0,27.0
2022-08-09,19.0,26.0,59.0,0.0,82.0,49.0,4.0,13.0,8.0,0.0,0.0,16.0,0.0,16.0
2022-08-10,21.0,23.0,60.0,0.0,80.0,52.0,15.0,16.0,18.0,0.0,0.0,11.0,0.0,24.0
2022-08-11,36.0,24.0,52.0,0.0,86.0,45.0,7.0,10.0,15.0,0.0,0.0,10.0,0.0,23.0
2022-08-12,25.0,11.0,73.0,0.0,112.0,49.0,18.0,14.0,5.0,0.0,0.0,11.0,2.0,25.0
2022-08-13,21.0,17.0,50.0,0.0,80.0,37.0,9.0,14.0,2.0,1.0,0.0,7.0,1.0,14.0
2022-08-14,20.0,12.0,43.0,0.0,19.0,23.0,3.0,9.0,2.0,0.0,0.0,4.0,1.0,13.0
2022-08-15,6.0,10.0,21.0,0.0,15.0,12.0,1.0,13.0,1.0,0.0,0.0,2.0,1.0,10.0
2022-08-16,18.0,20.0,57.0,0.0,79.0,42.0,4.0,19.0,9.0,0.0,0.0,11.0,0.0,17.0
2022-08-17,24.0,22.0,45.0,0.0,85.0,50.0,7.0,12.0,7.0,0.0,1.0,8.0,1.0,26.0
2022-08-18,24.0,13.0,53.0,0.0,94.0,49.0,8.0,16.0,16.0,0.0,1.0,12.0,1.0,23.0
2022-08-19,29.0,20.0,60.0,0.0,91.0,56.0,8.0,15.0,3.0,0.0,0.0,10.0,0.0,18.0
2022-08-20,24.0,13.0,54.0,0.0,55.0,26.0,10.0,16.0,6.0,0.0,1.0,6.0,0.0,13.0
2022-08-21,22.0,8.0,19.0,0.0,16.0,12.0,2.0,10.0,0.0,0.0,0.0,1.0,3.0,8.0
2022-08-22,25.0,15.0,57.0,0.0,77.0,47.0,11.0,11.0,10.0,0.0,0.0,14.0,0.0,27.0
2022-08-23,17.0,9.0,55.0,0.0,92.0,42.0,4.0,11.0,8.0,0.0,0.0,10.0,3.0,16.0
2022-08-24,26.0,19.0,76.0,0.0,76.0,47.0,10.0,20.0,10.0,0.0,0.0,8.0,2.0,19.0
2022-08-25,21.0,19.0,63.0,0.0,85.0,47.0,9.0,17.0,11.0,0.0,0.0,9.0,2.0,22.0
2022-08-26,23.0,24.0,68.0,0.0,95.0,74.0,6.0,13.0,13.0,0.0,1.0,14.0,0.0,26.0
2022-08-27,34.0,18.0,75.0,0.0,60.0,36.0,6.0,14.0,2.0,0.0,0.0,8.0,0.0,11.0
2022-08-28,11.0,1.0,30.0,0.0,23.0,24.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0
2022-08-29,25.0,17.0,58.0,0.0,85.0,55.0,6.0,19.0,8.0,0.0,0.0,13.0,0.0,18.0
2022-08-30,20.0,20.0,52.0,0.0,98.0,50.0,5.0,20.0,9.0,0.0,0.0,7.0,2.0,23.0
2022-08-31,27.0,22.0,65.0,0.0,91.0,61.0,5.0,17.0,17.0,0.0,1.0,9.0,0.0,21.0
2022-09-01,33.0,13.0,69.0,0.0,73.0,66.0,5.0,10.0,10.0,1.0,1.0,12.0,0.0,23.0
2022-09-02,23.0,21.0,75.0,0.0,104.0,67.0,5.0,13.0,5.0,0.0,1.0,10.0,1.0,22.0
2022-09-03,12.0,6.0,48.0,0.0,71.0,50.0,2.0,18.0,5.0,0.0,0.0,2.0,0.0,16.0
2022-09-04,22.0,13.0,37.0,0.0,10.0,15.0,3.0,10.0,2.0,0.0,0.0,3.0,0.0,8.0
2022-09-05,42.0,19.0,64.0,0.0,68.0,53.0,4.0,10.0,14.0,0.0,0.0,7.0,1.0,21.0
2022-09-06,19.0,23.0,86.0,0.0,91.0,56.0,9.0,17.0,13.0,0.0,0.0,13.0,0.0,28.0
2022-09-07,21.0,35.0,89.0,0.0,94.0,65.0,3.0,18.0,7.0,0.0,0.0,14.0,3.0,40.0
2022-09-08,35.0,34.0,79.0,0.0,83.0,68.0,5.0,13.0,10.0,0.0,0.0,10.0,1.0,34.0
2022-09-09,33.0,28.0,103.0,0.0,97.0,82.0,2.0,12.0,13.0,0.0,0.0,7.0,1.0,28.0
2022-09-10,22.0,21.0,89.0,0.0,67.0,43.0,1.0,14.0,4.0,0.0,0.0,9.0,0.0,15.0
2022-09-11,12.0,16.0,38.0,0.0,20.0,23.0,1.0,11.0,5.0,0.0,0.0,4.0,1.0,6.0
2022-09-12,38.0,24.0,65.0,0.0,91.0,64.0,3.0,21.0,15.0,0.0,0.0,11.0,0.0,31.0
2022-09-13,23.0,32.0,89.0,0.0,91.0,48.0,2.0,17.0,14.0,0.0,0.0,10.0,1.0,36.0
2022-09-14,45.0,38.0,97.0,0.0,75.0,78.0,4.0,13.0,13.0,0.0,0.0,17.0,2.0,30.0
2022-09-15,36.0,49.0,126.0,0.0,82.0,61.0,4.0,12.0,13.0,1.0,0.0,12.0,1.0,27.0
2022-09-16,36.0,28.0,126.0,0.0,86.0,62.0,3.0,18.0,15.0,0.0,0.0,16.0,0.0,40.0
2022-09-17,37.0,22.0,69.0,0.0,57.0,53.0,0.0,15.0,1.0,0.0,0.0,8.0,0.0,12.0
2022-09-18,18.0,12.0,50.0,0.0,14.0,27.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,12.0
2022-09-19,26.0,22.0,84.0,0.0,84.0,58.0,1.0,12.0,15.0,0.0,0.0,15.0,1.0,35.0
2022-09-20,29.0,44.0,94.0,0.0,84.0,63.0,2.0,14.0,12.0,0.0,0.0,14.0,1.0,37.0
2022-09-21,40.0,39.0,82.0,0.0,81.0,61.0,2.0,19.0,5.0,0.0,0.0,14.0,0.0,41.0
2022-09-22,44.0,46.0,124.0,0.0,103.0,66.0,2.0,12.0,12.0,0.0,0.0,23.0,0.0,38.0
2022-09-23,42.0,32.0,119.0,0.0,110.0,90.0,1.0,20.0,15.0,0.0,0.0,15.0,0.0,33.0
2022-09-24,31.0,25.0,97.0,0.0,63.0,47.0,6.0,15.0,5.0,0.0,0.0,10.0,0.0,24.0
2022-09-25,12.0,13.0,39.0,0.0,20.0,24.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,12.0
2022-09-26,32.0,25.0,89.0,0.0,71.0,62.0,1.0,12.0,17.0,0.0,0.0,14.0,0.0,25.0
2022-09-27,33.0,40.0,104.0,0.0,83.0,56.0,1.0,9.0,13.0,0.0,1.0,14.0,2.0,38.0
2022-09-28,39.0,44.0,110.0,0.0,94.0,68.0,2.0,14.0,12.0,0.0,2.0,20.0,1.0,32.0
2022-09-29,34.0,40.0,135.0,0.0,79.0,74.0,3.0,13.0,14.0,0.0,1.0,14.0,1.0,42.0
2022-09-30,41.0,30.0,126.0,0.0,93.0,80.0,2.0,10.0,22.0,0.0,0.0,19.0,2.0,35.0
2022-10-01,28.0,25.0,89.0,0.0,46.0,46.0,2.0,11.0,9.0,0.0,0.0,5.0,0.0,21.0
2022-10-02,15.0,14.0,49.0,0.0,17.0,23.0,1.0,7.0,2.0,0.0,0.0,6.0,0.0,9.0
2022-10-03,30.0,23.0,96.0,0.0,97.0,57.0,1.0,14.0,17.0,0.0,0.0,13.0,0.0,41.0
2022-10-04,12.0,24.0,49.0,0.0,26.0,29.0,0.0,11.0,7.0,0.0,0.0,5.0,0.0,14.0
2022-10-05,45.0,41.0,95.0,0.0,83.0,62.0,3.0,15.0,15.0,0.0,1.0,14.0,2.0,30.0
2022-10-06,39.0,39.0,87.0,0.0,84.0,59.0,1.0,15.0,7.0,0.0,0.0,15.0,0.0,38.0
2022-10-07,45.0,35.0,117.0,0.0,100.0,88.0,5.0,11.0,11.0,0.0,0.0,15.0,1.0,37.0
2022-10-08,37.0,28.0,85.0,0.0,59.0,48.0,1.0,15.0,2.0,0.0,2.0,7.0,0.0,16.0
2022-10-09,19.0,8.0,47.0,0.0,16.0,22.0,2.0,12.0,1.0,0.0,0.0,5.0,1.0,12.0
2022-10-10,35.0,20.0,84.0,0.0,97.0,49.0,2.0,7.0,8.0,0.0,0.0,16.0,1.0,36.0
2022-10-11,30.0,34.0,121.0,0.0,75.0,59.0,2.0,13.0,7.0,0.0,0.0,12.0,0.0,40.0
2022-10-12,55.0,54.0,110.0,0.0,80.0,64.0,1.0,10.0,15.0,0.0,0.0,14.0,1.0,37.0
2022-10-13,25.0,34.0,120.0,0.0,74.0,55.0,3.0,17.0,16.0,0.0,0.0,20.0,2.0,34.0
2022-10-14,46.0,36.0,123.0,0.0,105.0,83.0,6.0,14.0,16.0,1.0,0.0,17.0,3.0,40.0
2022-10-15,34.0,29.0,88.0,0.0,59.0,47.0,2.0,13.0,10.0,0.0,0.0,7.0,3.0,19.0
2022-10-16,16.0,13.0,48.0,0.0,14.0,27.0,1.0,9.0,0.0,0.0,0.0,6.0,1.0,14.0
2022-10-17,25.0,28.0,93.0,0.0,78.0,53.0,4.0,12.0,15.0,0.0,1.0,16.0,1.0,27.0
2022-10-18,30.0,34.0,96.0,0.0,91.0,62.0,2.0,14.0,14.0,0.0,0.0,13.0,0.0,37.0
2022-10-19,36.0,44.0,94.0,0.0,85.0,70.0,3.0,15.0,14.0,0.0,0.0,13.0,1.0,35.0
2022-10-20,33.0,41.0,113.0,0.0,92.0,63.0,2.0,12.0,9.0,0.0,0.0,11.0,1.0,35.0
2022-10-21,45.0,36.0,107.0,0.0,91.0,83.0,4.0,14.0,17.0,0.0,0.0,17.0,2.0,40.0
2022-10-22,31.0,27.0,92.0,0.0,65.0,42.0,1.0,18.0,3.0,0.0,0.0,9.0,0.0,15.0
2022-10-23,22.0,22.0,45.0,0.0,18.0,27.0,2.0,7.0,0.0,0.0,0.0,5.0,3.0,11.0
2022-10-24,32.0,32.0,98.0,0.0,87.0,61.0,6.0,10.0,18.0,0.0,0.0,16.0,1.0,32.0
2022-10-25,34.0,45.0,85.0,0.0,98.0,64.0,1.0,13.0,11.0,0.0,0.0,15.0,2.0,35.0
2022-10-26,52.0,41.0,114.0,0.0,114.0,80.0,2.0,14.0,16.0,0.0,0.0,19.0,0.0,43.0
2022-10-27,48.0,51.0,121.0,0.0,80.0,50.0,0.0,17.0,5.0,0.0,0.0,18.0,0.0,41.0
2022-10-28,45.0,35.0,136.0,0.0,92.0,90.0,2.0,15.0,14.0,0.0,0.0,22.0,2.0,32.0
2022-10-29,30.0,26.0,113.0,0.0,65.0,57.0,1.0,12.0,8.0,0.0,0.0,6.0,0.0,14.0
2022-10-30,9.0,20.0,46.0,0.0,19.0,19.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,14.0
2022-10-31,43.0,16.0,97.0,0.0,82.0,73.0,1.0,12.0,9.0,0.0,0.0,18.0,0.0,32.0
2022-11-01,25.0,24.0,50.0,0.0,26.0,30.0,1.0,12.0,2.0,0.0,0.0,1.0,0.0,14.0
2022-11-02,44.0,39.0,86.0,0.0,86.0,68.0,1.0,15.0,18.0,0.0,0.0,21.0,1.0,37.0
2022-11-03,27.0,46.0,107.0,0.0,99.0,66.0,1.0,18.0,14.0,0.0,0.0,13.0,1.0,33.0
2022-11-04,46.0,34.0,103.0,0.0,97.0,83.0,3.0,11.0,14.0,0.0,0.0,17.0,3.0,35.0
2022-11-05,58.0,22.0,91.0,0.0,66.0,42.0,0.0,8.0,6.0,0.0,0.0,10.0,1.0,17.0
2022-11-06,19.0,10.0,57.0,0.0,13.0,21.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,14.0
2022-11-07,36.0,28.0,86.0,0.0,79.0,77.0,1.0,14.0,11.0,0.0,0.0,18.0,0.0,29.0
2022-11-08,36.0,44.0,106.0,0.0,89.0,66.0,3.0,13.0,17.0,0.0,0.0,13.0,4.0,42.0
2022-11-09,34.0,34.0,88.0,0.0,90.0,73.0,1.0,12.0,6.0,0.0,0.0,20.0,1.0,42.0
2022-11-10,37.0,37.0,108.0,0.0,88.0,80.0,1.0,14.0,6.0,0.0,0.0,13.0,1.0,29.0
2022-11-11,48.0,48.0,125.0,0.0,97.0,75.0,2.0,17.0,18.0,0.0,0.0,18.0,2.0,38.0
2022-11-12,40.0,34.0,68.0,0.0,64.0,48.0,2.0,17.0,5.0,0.0,0.0,8.0,0.0,14.0
2022-11-13,22.0,15.0,57.0,0.0,17.0,27.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,23.0
2022-11-14,25.0,34.0,102.0,0.0,86.0,48.0,1.0,17.0,19.0,0.0,0.0,14.0,0.0,30.0
2022-11-15,39.0,41.0,95.0,0.0,94.0,65.0,1.0,24.0,10.0,0.0,0.0,17.0,0.0,40.0
2022-11-16,43.0,39.0,117.0,0.0,78.0,72.0,0.0,8.0,6.0,0.0,0.0,17.0,2.0,26.0
2022-11-17,35.0,45.0,116.0,0.0,94.0,78.0,0.0,11.0,8.0,0.0,0.0,13.0,2.0,32.0
2022-11-18,44.0,41.0,105.0,0.0,109.0,67.0,3.0,14.0,13.0,0.0,0.0,11.0,0.0,41.0
2022-11-19,40.0,30.0,84.0,0.0,69.0,35.0,2.0,15.0,6.0,0.0,0.0,12.0,1.0,25.0
2022-11-20,21.0,6.0,38.0,0.0,13.0,23.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0
2022-11-21,47.0,40.0,99.0,0.0,89.0,69.0,3.0,15.0,12.0,0.0,0.0,16.0,1.0,30.0
2022-11-22,31.0,38.0,88.0,0.0,98.0,72.0,1.0,15.0,15.0,0.0,0.0,21.0,4.0,41.0
2022-11-23,43.0,49.0,99.0,0.0,78.0,73.0,2.0,11.0,16.0,0.0,0.0,14.0,1.0,37.0
2022-11-24,37.0,44.0,127.0,0.0,78.0,56.0,1.0,14.0,15.0,0.0,0.0,14.0,1.0,39.0
2022-11-25,43.0,35.0,117.0,0.0,116.0,85.0,4.0,14.0,12.0,0.0,0.0,18.0,1.0,41.0
2022-11-26,45.0,27.0,96.0,0.0,53.0,43.0,2.0,9.0,4.0,0.0,0.0,8.0,3.0,16.0
2022-11-27,13.0,15.0,47.0,0.0,33.0,34.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,13.0
2022-11-28,41.0,28.0,106.0,0.0,80.0,61.0,2.0,8.0,9.0,0.0,0.0,17.0,1.0,30.0
2022-11-29,40.0,35.0,96.0,0.0,107.0,71.0,2.0,12.0,12.0,0.0,0.0,14.0,1.0,42.0
2022-11-30,36.0,31.0,90.0,0.0,95.0,66.0,2.0,15.0,6.0,0.0,0.0,10.0,5.0,32.0
2022-12-01,33.0,35.0,129.0,0.0,92.0,67.0,2.0,7.0,10.0,0.0,0.0,19.0,0.0,31.0
2022-12-02,35.0,46.0,110.0,0.0,115.0,83.0,2.0,17.0,30.0,0.0,0.0,18.0,1.0,39.0
2022-12-03,31.0,29.0,85.0,0.0,72.0,43.0,3.0,14.0,3.0,0.0,0.0,8.0,1.0,21.0
2022-12-04,27.0,13.0,55.0,0.0,18.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,12.0
2022-12-05,34.0,23.0,98.0,0.0,84.0,68.0,3.0,8.0,12.0,0.0,0.0,19.0,2.0,31.0
2022-12-06,33.0,33.0,107.0,0.0,101.0,71.0,3.0,15.0,12.0,0.0,0.0,17.0,2.0,30.0
2022-12-07,27.0,26.0,100.0,0.0,138.0,85.0,5.0,8.0,19.0,0.0,0.0,15.0,1.0,44.0
2022-12-08,39.0,23.0,63.0,0.0,28.0,27.0,3.0,8.0,4.0,0.0,0.0,7.0,4.0,20.0
2022-12-09,36.0,29.0,93.0,0.0,106.0,90.0,7.0,15.0,11.0,0.0,0.0,18.0,1.0,29.0
2022-12-10,30.0,27.0,100.0,0.0,67.0,42.0,4.0,16.0,7.0,0.0,0.0,2.0,1.0,23.0
2022-12-11,18.0,9.0,38.0,0.0,21.0,18.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,15.0
2022-12-12,42.0,24.0,89.0,0.0,80.0,68.0,8.0,11.0,14.0,0.0,0.0,10.0,3.0,30.0
2022-12-13,26.0,25.0,97.0,0.0,84.0,73.0,6.0,13.0,9.0,0.0,0.0,14.0,0.0,37.0
